congress,chamber,rollnumber,date,session,clerk_rollnumber,yea_count,nay_count,nominate_mid_1,nominate_mid_2,nominate_spread_1,nominate_spread_2,nominate_log_likelihood,bill_number,vote_result,vote_desc,vote_question,dtl_desc
118,House,652,2023-11-14,1,657,118,316,0.231,-0.782,-0.475,0.785,-73.41,HR5894,Failed,,On Agreeing to the Amendment,
118,House,653,2023-11-14,1,658,336,95,0.344,-0.359,0.181,-0.545,-100.698,HR6363,Passed,"Further Continuing Appropriations and Other Extensions Act, 2024","On Motion to Suspend the Rules and Pass, as Amended",
118,House,654,2023-11-15,1,659,218,206,0.019,0.13,-0.715,0.054,-0.316,HRES869,Passed,"Providing for consideration of the bill (H.R. 5893) Commerce, Justice, Science, and Related Agencies Appropriations Act, 2024 and providing for consideration of the bill (H.R. 5961) No Funds for Iranian Terrorism Act",On Ordering the Previous Question,
118,House,655,2023-11-15,1,660,198,225,-0.246,0.969,-0.509,-1.211,-49.129,HRES869,Failed,"Providing for consideration of the bill (H.R. 5893) Commerce, Justice, Science, and Related Agencies Appropriations Act, 2024 and providing for consideration of the bill (H.R. 5961) No Funds for Iranian Terrorism Act",On Agreeing to the Resolution,
118,House,656,2023-11-15,1,661,169,257,0.366,0.108,-0.434,0.011,-59.108,HR5894,Failed,,On Agreeing to the Amendment,
118,House,657,2023-11-15,1,662,173,254,0.269,-0.363,-0.657,0.587,-49.888,HR5894,Failed,,On Agreeing to the Amendment,
118,House,658,2023-11-15,1,663,151,273,0.247,-0.969,-0.396,0.298,-78.373,HR5894,Failed,,On Agreeing to the Amendment,
118,House,659,2023-11-15,1,664,170,254,0.422,0.907,-0.468,0.244,-56.683,HR5894,Failed,,On Agreeing to the Amendment,
118,House,660,2023-11-15,1,665,165,260,0.449,0.742,-0.39,0.33,-64.207,HR5894,Failed,,On Agreeing to the Amendment,
118,House,661,2023-11-15,1,666,411,14,-0.56,0.828,-0.259,0.188,-57.685,HR5894,Agreed to,,On Agreeing to the Amendment,
118,House,662,2023-11-15,1,667,148,280,0.466,0.405,-0.368,0.424,-70.376,HR5894,Failed,,On Agreeing to the Amendment,
118,House,663,2023-11-15,1,668,144,279,0.443,0.272,-0.344,0.465,-69.459,HR5894,Failed,,On Agreeing to the Amendment,
118,House,664,2023-11-15,1,669,373,54,0.434,-0.799,-0.138,-1.656,-87.297,HR5894,Agreed to,,On Agreeing to the Amendment,
118,House,665,2023-11-15,1,670,162,262,0.175,-0.434,-0.304,0.53,-71.331,HR5894,Failed,,On Agreeing to the Amendment,
118,House,666,2023-11-15,1,671,157,268,0.461,0.505,-0.392,0.468,-63.258,HR5894,Failed,,On Agreeing to the Amendment,
118,House,667,2023-11-15,1,672,155,270,0.489,0.645,-0.969,1.064,-68.058,HR5894,Failed,,On Agreeing to the Amendment,
118,House,668,2023-11-15,1,673,204,224,0.247,0.264,-0.486,0.265,-27.662,HR5894,Failed,,On Agreeing to the Amendment,
118,House,669,2023-11-15,1,674,216,211,0.114,0.234,-0.621,-0.903,-9.371,HR5894,Agreed to,,On Agreeing to the Amendment,
118,House,670,2023-11-15,1,675,155,268,0.444,0.391,-0.923,1.031,-64.524,HR5894,Failed,,On Agreeing to the Amendment,
118,House,671,2023-11-28,1,676,414,0,0.0,0.0,0.0,0.0,0.0,HRES793,Passed,Calling on Hamas to immediately release hostages taken during October 2023 attack on Israel,On Motion to Suspend the Rules and Agree,
118,House,672,2023-11-28,1,677,412,1,0.0,0.0,0.0,0.0,0.0,HRES888,Passed,Reaffirming the State of Israel’s right to exist,On Motion to Suspend the Rules and Agree,
118,House,673,2023-11-29,1,678,213,205,0.021,0.133,-0.715,0.056,-0.327,HRES891,Passed,"Providing for consideration of (H.R. 5283) Protecting our Communities from Failure to Secure the Border Act; (H.R. 5961) No Funds for Iranian Terrorism Act; (S.J. Res. 32) providing for congressional disapproval, relating to “Small Business Lending Under the Equal Credit Opportunity Act (Regulation B)”",On Ordering the Previous Question,
118,House,674,2023-11-29,1,679,212,205,0.021,0.133,-0.715,0.056,-0.327,HRES891,Passed,"Providing for consideration of (H.R. 5283) Protecting our Communities from Failure to Secure the Border Act; (H.R. 5961) No Funds for Iranian Terrorism Act; (S.J. Res. 32) providing for congressional disapproval, relating to “Small Business Lending Under the Equal Credit Opportunity Act (Regulation B)”",On Agreeing to the Resolution,
118,House,675,2023-11-30,1,680,412,11,0.175,-0.908,-0.035,-1.45,-19.246,HR5961,Agreed to,,On Agreeing to the Amendment,
118,House,676,2023-11-30,1,681,422,1,0.0,0.0,0.0,0.0,0.0,HR5961,Agreed to,,On Agreeing to the Amendment,
118,House,677,2023-11-30,1,682,241,181,0.058,-0.785,-0.274,-0.362,-58.75,HR5961,Agreed to,,On Agreeing to the Amendment,
118,House,678,2023-11-30,1,683,226,199,-0.28,0.808,-0.607,-0.95,-20.09,HR5961,Agreed to,,On Agreeing to the Amendment,
118,House,679,2023-11-30,1,684,231,198,-0.193,0.63,-0.29,-0.261,-40.032,HR5961,Agreed to,,On Agreeing to the Amendment,
118,House,680,2023-11-30,1,685,399,28,0.551,-0.834,0.15,-0.352,-82.544,HR5961,Agreed to,,On Agreeing to the Amendment,
118,House,681,2023-11-30,1,686,194,236,-0.314,0.949,0.267,0.301,-77.928,HR5961,Failed,,On Agreeing to the Amendment,
118,House,682,2023-11-30,1,687,307,119,-0.276,-0.214,-0.235,-0.509,-93.33,HR5961,Passed,No Funds for Iranian Terrorism Act,On Passage,
118,House,683,2023-11-30,1,688,206,223,-0.059,0.044,0.309,0.102,-18.694,HR5283,Failed,,On Agreeing to the Amendment,
118,House,684,2023-11-30,1,689,224,203,-0.076,0.19,-0.578,-1.008,-9.663,HR5283,Passed,Protecting our Communities from Failure to Secure the Border Act,On Passage,
118,House,685,2023-12-01,1,690,221,202,-0.14,0.31,-0.692,-0.426,-11.643,SJRES32,Passed,"Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Bureau of Consumer Financial Protection relating to “Small Business Lending Under the Equal Credit Opportunity Act (Regulation B)”",On Passage,
118,House,686,2023-12-01,1,691,311,114,0.367,-0.31,0.177,-0.346,-114.711,HRES878,Passed,Providing for the expulsion of Representative George Santos from the United States House of Representatives,On Agreeing to the Resolution,
118,House,687,2023-12-05,1,692,209,200,0.021,0.142,-0.715,0.056,-0.323,HRES906,Passed,Providing for consideration of (H.R. 4468) Choice in Automobile Retail Sales Act; (H.R. 5933) DETERRENT Act; and (H.J.Res. 88) congressional disapproval relating to “Improving Income Driven Repayment for the William D. Ford Federal Direct Loan Program and the Federal Family Education Loan (FFEL) Program”,On Ordering the Previous Question,
118,House,688,2023-12-05,1,693,213,201,0.021,0.144,-0.715,0.059,-0.326,HRES906,Passed,Providing for consideration of (H.R. 4468) Choice in Automobile Retail Sales Act; (H.R. 5933) DETERRENT Act; and (H.J.Res. 88) congressional disapproval relating to “Improving Income Driven Repayment for the William D. Ford Federal Direct Loan Program and the Federal Family Education Loan (FFEL) Program”,On Agreeing to the Resolution,
118,House,689,2023-12-05,1,694,356,61,0.475,-0.651,0.324,-0.458,-61.389,HR1547,Passed,One Seat Ride Act,"On Motion to Suspend the Rules and Pass, as Amended",
118,House,690,2023-12-05,1,695,408,10,0.0,0.0,0.0,0.0,0.0,HR3848,Passed,Housing our Military Veterans Effectively Act,"On Motion to Suspend the Rules and Pass, as Amended",
118,House,691,2023-12-05,1,696,414,5,0.0,0.0,0.0,0.0,0.0,HR542,Passed,Elizabeth Dole Home- and Community-Based Services for Veterans and Caregivers Act,"On Motion to Suspend the Rules and Pass, as Amended",
118,House,692,2023-12-05,1,697,311,14,0.212,-0.805,-0.109,-1.7,-16.06,HRES894,Passed,Strongly condemning and denouncing the drastic rise of antisemitism in the United States and around the world,On Motion to Suspend the Rules and Agree,
118,House,693,2023-12-06,1,698,372,39,0.009,-0.901,-0.387,-2.042,-55.093,HR5933,Agreed to,,On Agreeing to the Amendment,
118,House,694,2023-12-06,1,699,94,320,0.41,-0.496,-0.193,0.271,-104.537,HR5933,Failed,,On Agreeing to the Amendment,
118,House,695,2023-12-06,1,700,202,213,-0.043,0.246,0.705,0.325,-2.234,HR5933,Failed,,On Agreeing to the Amendment,
118,House,696,2023-12-06,1,701,246,170,-0.168,-0.05,-0.28,-0.413,-56.499,HR5933,Passed,DETERRENT Act,On Passage,
118,House,697,2023-12-06,1,702,201,214,0.021,0.145,0.715,-0.057,-0.326,HR4468,Failed,Choice in Automobile Retail Sales Act,On Motion to Recommit,
118,House,698,2023-12-06,1,703,221,197,-0.033,0.116,-0.56,-1.069,-9.179,HR4468,Passed,Choice in Automobile Retail Sales Act,On Passage,
118,House,699,2023-12-06,1,704,201,216,0.021,0.143,0.715,-0.059,-0.324,HRES914,Failed,Censuring Representative Jamaal Bowman,On Motion to Table,
118,House,700,2023-12-07,1,705,210,189,-0.074,0.269,-0.701,-0.339,-3.001,HJRES88,Passed,"Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Department of Education relating to “Improving Income Driven Repayment for the William D. Ford Federal Direct Loan Program and the Federal Family Education Loan (FFEL) Program",On Passage,
118,House,701,2023-12-07,1,706,214,191,-0.06,0.214,-0.351,-0.059,-12.476,HRES914,Passed,Censuring Representative Jamaal Bowman,On Agreeing to the Resolution,
